body,title,url
"El buen patrón, de Fernando León, ha ganado el premio a mejor comedia en la 35ª edición de los premios del cine europeo, celebrada en Reikiavik (Islandia), galardón que supone el final de un recorrido repleto de trofeos como los Goya, los Forqué y los Platinos del cine iberoamericano. En el escenario, León y su productor, Jaume Roures, recogieron el trofeo: si el productor se lio en un chiste que no se entendió sobre si en realidad el filme es un drama y su discurso fue deslavazado por un continúo cambio de idiomas en su parlamento, León aseguró que era curioso que se llevaran el trofeo “los dos hombres más serios de esta sala”. Después sí reflexionó sobre el humor, la sensación de vivir efectivamente en una comunidad, la de los cineastas europeos, y la lucha de estos creadores por hacer arte y poesía en el mundo actual. El resto de la representación española (Alcarràs era candidata a mejor película; sus guionistas, Carla Simón y Arnau Vilaró, competían a mejor libreto, y Penélope Cruz era finalista a mejor actriz por su labor en Madres paralelas) se fue de vacío.","‘El buen patrón’, de Fernando León, obtiene el galardón a mejor comedia en los 35º premios del cine europeo",https://elpais.com/cultura/2022-12-10/el-buen-patron-de-fernando-leon-gana-el-galardon-a-mejor-comedia-en-los-35-premios-del-cine-europeo.html
"Una de las cuestiones más fascinantes de la historia antigua es la interacción entre las manifestaciones artísticas y religiosas de la antigüedad y las diversas sustancias del mundo natural que provocan estados alterados de conciencia. Para designar este tipo de plantas de aura sagrada, cuya presencia se ha atestiguado desde las sociedades de cazadores-recolectores hasta las primeras civilizaciones urbanas, el helenista Carl A. P. Ruck, junto con el micólogo R. G. Wasson y otros investigadores, acuñaron, en los años setenta del pasado siglo, el neologismo “enteógenos”, aludiendo —en paralelo al “entusiasmo” griego— a la idea de “llevar un dios dentro”. Ellos, junto con el padre del LSD, Albert Hof­mann, fueron los autores de un controvertido libro, El camino a Eleusis, que proponía el uso ritual del cornezuelo del centeno, un hongo con propiedades alucinógenas, como una de las claves para entender el funcionamiento de los misterios griegos. La idea no era nueva, pues otros antropólogos e historiadores de las religiones, desde las escuelas de Cambridge, Viena o Chicago, habían propuesto sondear, tras algunos mitos, imágenes y relatos patrimoniales, rastros y restos del uso de las llamadas “plantas de los dioses”.",‘Las drogas sagradas en la Antigüedad’: la ciencia de llevar un dios dentro,https://elpais.com/babelia/2022-12-07/las-drogas-sagradas-en-la-antiguedad-la-ciencia-de-llevar-un-dios-dentro.html
"Las interconexiones energéticas entre la península Ibérica y Francia serán un poco menos débiles a partir de 2030. Los gobiernos español, portugués y francés han pactado este viernes en la cumbre Euromediterránea de Alicante las líneas maestras del tubo submarino que permitirá trasladar cada año dos millones de toneladas de hidrógeno verde al resto del continente, y con el que la Unión Europea aspira a fortalecer su seguridad de suministro, gravemente herida por el chantaje a la que le está sometiendo Rusia. Estas son las principales claves del proyecto:","Así es el tubo submarino que unirá España y Francia: inversión de 2.500 millones, 455 kilómetros de trazado y dos millones de toneladas de hidrógeno al año",https://elpais.com/economia/2022-12-10/asi-es-el-tubo-submarino-que-unira-espana-y-francia-inversion-de-2500-millones-455-kilometros-de-trazado-y-dos-millones-de-toneladas-de-hidrogeno-al-ano.html
"Kenneth Cukier lleva décadas analizando cómo la tecnología está cambiando el mundo de los negocios y la propia sociedad. Editor ejecutivo del semanario británico The Economist e investigador sobre inteligencia artificial en la Universidad de Oxford, este estadounidense de 55 años se hizo un nombre en el mundillo en 2013 junto con su colega Viktor Mayer-Schönberger con la publicación del libro Big data: la revolución de los datos masivos. La obra fue incluida por The New York Times en su lista de bestsellers y traducida a 21 idiomas. En ella se describe cómo Amazon, Google o Walmart procesan la ingente cantidad de datos sobre la gente que inunda internet para identificar patrones de comportamiento y hacer correlaciones y predicciones de consumo.",Kenneth Cukier: “La próxima gran batalla de la era digital será la de la libertad política”,https://elpais.com/tecnologia/2022-12-10/kenneth-cukier-la-proxima-gran-batalla-de-la-era-digital-sera-la-de-la-libertad-politica.html
"Moisés Expósito-Alonso (Alicante, 32 años), ecólogo y biólogo evolutivo, dirige el centro sobre plantas en la Institución Carnegie en la Universidad de Stanford (Estados Unidos). El trabajo del español está dirigido a buscar la resistencia en los vegetales al cambio climático, centrándose en su diversidad genética como forma de adaptarse a situaciones extremas.","Moisés Expósito-Alonso, sobre la extinción silenciosa: “El Antropoceno ya ha provocado una pérdida de biodiversidad irremplazable”",https://elpais.com/ciencia/2022-12-09/moises-exposito-alonso-sobre-la-extincion-silenciosa-el-antropoceno-ya-ha-provocado-una-perdida-de-biodiversidad-irremplazable.html
"Cafetería de hotel con vistas a la Gran Vía madrileña. Fuera llueve y hace un frío que pela, pero el autor concede entrevistas luciendo brazacos de gimnasio —fue modelo antes que youtuber— bajo camiseta de manga corta, cortísima. El derecho, atiborrado de animales tatuados: “Empecé con un lobo, luego un tiburón, y ya, pues seguí con depredadores”, explica, ante mi pregunta. El izquierdo está impoluto, todavía: “Igual empiezo con herbívoros”, me vacila. Toda la charla, negociada con pelos, señales y tiempo tasados previamente, transcurrirá en ese tono. El entrevistado encaja y devuelve la bola simpático y cómplice, sin perder la sonrisa ni la oportunidad de rematar el golpe. No consta si tiene aún consigo a sus abuelas, pero desde luego, no las precisa. Empecemos por el principio. Habíamos quedado para hablar de su libro, Así es la puta vida.",Jordi Wild: “Detesto el negocio de la autoayuda: se aprovecha de la desesperación de la gente”,https://elpais.com/gente/2022-12-11/jordi-wild-detesto-el-negocio-de-la-autoayuda-se-aprovecha-de-la-desesperacion-de-la-gente.html
"España está fuera del Mundial de Qatar y ya tiene nuevo seleccionador. Luis de la Fuente, de 61 años, será presentado este lunes a las 12.30 en la Ciudad del Fútbol de las Rozas después de que la Federación española decidiera cesar a Luis Enrique. En este cambio de ciclo de la Roja, que se inicia tras 44 partidos, dos clasificaciones para la fase final de la Nations League, una semifinal de la Eurocopa y una estrepitosa eliminación mundialista frente a Marruecos, toca examinar el legado del técnico cesado. “Al legado de Luis Enrique le pondría bastante buena nota”, afirma Manuel Jabois, periodista de EL PAÍS, durante su intervención en Fútbol Sapiens, el programa de debate e información sobre Qatar 2022 de Universo Mundial. “Consiguió entusiasmar a la gente con una selección que venía de tres grandes fracasos estrepitosos, que desde 2012 en cuanto a juego y resultados se había quedado por debajo de las expectativas y que hizo una muy buena Eurocopa”, justifica el columnista, que lamenta que el fracaso llegara en el Mundial y no en el torneo continental: “Me habría gustado que Luis Enrique hubiera seguido hasta la Eurocopa”.",Manuel Jabois: “Me habría gustado que Luis Enrique hubiera seguido hasta la Eurocopa”,https://elpais.com/videos/universo-mundial-qatar/2022-12-10/manuel-jabois-me-habria-gustado-que-luis-enrique-hubiera-seguido-hasta-la-eurocopa.html?autoplay=1
"El cuadro anterior muestra el cuadro final del mundial, los partidos de octavos, ya resueltos, los cuatro partidos de cuartos, los cruces de semifinales y la final. RTVE retransmitirá dos partidos de cuartos, las dos semifinales y la final. En el canal Gol Mundial, de Movistar, se podrán ver todos los encuentros.",Calendario del Mundial de Qatar: Cuándo se juegan los cruces de cuartos y qué equipos son favoritos,https://elpais.com/deportes/mundial-futbol/2022-12-08/calendario-del-mundial-de-qatar-cuando-se-juegan-los-cruces-de-cuartos-y-que-equipos-son-favoritos.html
"Aclamada por la multitud musulmana que llena los estadios de Doha y exaltada por su victoria ante España, la selección de Marruecos rompió la barrera que separaba a los equipos de África de las semifinales de la Copa del Mundo. Lo hizo ante Portugal, que contaba con una de las plantillas más poderosas del torneo, pero que vivió desgarrada por la decadencia arrebatadora de Cristiano. El goleador ingresó en el minuto 50 a tiempo de acelerar el hundimiento de su equipo, aturdido por el 1-0 de En-Nesyri al filo del descanso y acosado por un rival que primero se hizo fuerte en su área y después se fue soltando con el balón en los pies, de la mano de Amrabat, Hakimi, Amallah, Boufal, Ziyech y Ounahi, cada vez más atrevidos y seguros de sí mismos para romper la presión.",Marruecos destruye a Portugal y mete a África en sus primeras semifinales de un Mundial,https://elpais.com/deportes/mundial-futbol/2022-12-10/marruecos-destruye-a-portugal-y-mete-a-africa-en-sus-primeras-semifinales-de-un-mundial.html
"Ucrania recibirá los 18.000 millones de euros en préstamos prometidos por la Comisión Europea, con o sin Hungría. La Unión Europea ha desbloqueado este sábado el paquete de fondos para Ucrania, congelado por el veto de Budapest, que se oponía a la iniciativa de préstamos conjuntos de la Unión. Los Estados miembros han sorteado a Hungría y han ideado una fórmula puente que consiste en proporcionar préstamos con garantías bilaterales a Kiev para que haga frente a las consecuencias de la invasión rusa, según fuentes diplomáticas.",La UE sortea el veto de Hungría y desbloquea los 18.000 millones de asistencia para Ucrania por la invasión de Rusia,https://elpais.com/internacional/2022-12-10/la-ue-sortea-el-veto-de-hungria-y-desbloquea-los-18000-millones-de-asistencia-para-ucrania-por-la-invasion-de-rusia.html
"Una dona vital. Sempre enganxada a l’actualitat. Així és Olga Viza. El matí d’aquesta entrevista es lleva a les 5.50 i ja no para en tot el dia. Com sempre, ho llegeix tot. “Cada dia és diferent. Visc atomitzada”, reconeix la periodista (Barcelona, 64 anys), que compagina la tele, ara de tornada a Antena 3, i la resta de vida periodística amb una qüestió fonamental: la seva família. Ni parlar-ne, de la jubilació: “Com ho deixaré… és una manera de viure. I de mirar la vida. És molt complicat quan vius en l’actualitat, un dia desconnectar. Aquest botó no el conec”.","Olga Viza: “El que és important és amb qui treballes, no on”",https://elpais.com/quadern/2022-12-10/olga-viza-el-que-es-important-es-amb-qui-treballes-no-on.html
"En la fiesta actual del reguetón hay un muchacho favorito. Benito Antonio Martínez Ocasio trabajaba hasta hace nada en un supermercado y ahora hace desfilar a los artistas mundiales del perreo por un escenario de playa y palmeritas como quien invita a un amigo un rato a jugar a casa. En el concierto de este sábado en el Estadio Azteca, de Ciudad de México, han actuado en tres horas más cantantes que en un festival pequeño. Sech, Jowell&Randy, Ñengo Flow, Rauw Alejandro, Arcángel, Buscabulla y Bomba Estéreo han venido de Panamá, de Puerto Rico, de Colombia, nada más que para subirse con él al escenario. Han pasado y pedido “una porra pal Benito”, le han dado las gracias por atreverse, han deseado feliz navidad. Ya nadie se esconde: hay un niño con el que todos quieren cantar.",La fiesta mundial del reguetón es en casa de Benito,https://elpais.com/mexico/2022-12-11/la-fiesta-mundial-del-regueton-es-en-casa-de-benito.html
"Las manos son una de las partes del cuerpo que más sufre las inclemencias del tiempo y, por ello, es importante tratar de protegerlas del frío y la lluvia con prendas adecuadas. Cuando llega el frío, los expertos recomiendan elegir materiales técnicos que ayuden a mantener correctamente la temperatura corporal y que sean capaces de aislar y transpirar al mismo tiempo.","Estos guantes térmicos con más de 46.000 valoraciones en Amazon son táctiles, unisex y están a la venta en cuatro colores",https://elpais.com/escaparate/2022-12-10/estos-guantes-termicos-con-mas-de-46000-valoraciones-en-amazon-son-tactiles-unisex-y-estan-a-la-venta-en-cuatro-colores.html
"Con una machaconería que sobrepasa el hastío llevo años escuchando hablar de la masa madre como si tratara de la piedra filosofal de los antiguos alquimistas. A diario me recuerdan su hegemonía en panaderías y restaurantes, y me la encuentro una y otra vez en supermercados y grandes superficies a modo de argumento que legitima la calidad de los panes que ofrecen. Su sombra se alarga a no pocas pizzerías y gasolineras que expenden pan, convertida en un tópico tan gastado como el pan de pueblo, el pan casero o el de leña.","La biblioteca de masas madre de St. Vith, el tesoro de la mejor panadería",https://elpais.com/elviajero/gastronotas-de-capel/2022-12-11/la-biblioteca-de-masas-madre-de-st-vith-el-tesoro-de-la-mejor-panaderia.html
"“La mesa más larga del mundo”, el lema del último festival D*NA, impulsado por el chef Quique Dacosta, es un símbolo, una metáfora de la esencia culinaria mediterránea de Dénia, declarada por la Unesco ciudad creativa de la gastronomía. Esta ciudad alicantina, foco de atracción turística todo el año, luce un sabroso ADN de cocina mediterránea, con delicias de mar y huerta, y donde la innovación trata con mimo las raíces culturales. Hay un sinfín de propuestas gastronómicas, desde el restaurante tres estrellas de Dacosta hasta locales de comida casera donde el lujo es la recuperación de los exquisitos productos autóctonos.","Dénia, el sabroso ADN de la cocina mediterránea más allá de la gamba roja: una guía de restaurantes que lo demuestran",https://elpais.com/elviajero/2022-12-05/denia-el-sabroso-adn-de-la-cocina-mediterranea-mas-alla-de-la-gamba-roja-una-guia-de-restaurantes-que-lo-demuestran.html
"Pasa la vida, pero la voz de Lole permanece. Casi medio siglo después de la publicación de Nuevo día (1975, Gong), el disco-portento de Lole y Manuel que reventó las costuras del viejo flamenco e iluminó por bulerías bares, coches y habitaciones de todos los rincones del país, la estela del dúo formado por Dolores Montoya y Manuel Molina (fallecido en 2015) sigue presente. Ambos formaron pareja artística y sentimental hasta los años noventa, tuvieron una hija y luego cada uno siguió su carrera en solitario.","Lole, la jefa de todas las artistas flamencas",https://elpais.com/cultura/2022-12-11/lole-la-jefa-de-todas-las-artistas-flamencas.html
"Si el toro y el lobo han sido durante décadas las fieras de cabecera para contar España, la supervivencia de esos tótems depende de muchas otras especies menos vistosas, pero enormemente decisivas, que sostienen los ecosistemas pese a que casi nadie las incluya en sus relatos. Ahora más que nunca vale la pena explicar cómo y dónde nos relacionamos con ellas. Lagartos gigantes, urogallos o linces ayudan a entender por qué la isla de El Hierro, el valle de Laciana o Sierra Morena son como son. Los ejemplares que aparecen a continuación integran Lagarta, libro que presenta historias donde animales a menudo tan invisibles como emblemáticos conectan asombrosamente con personas dotadas para lo natural. Las alianzas entre estos seres invisibles determinarán nuestro futuro.","Del lince al urogallo cantábrico, España en ocho animales",https://elpais.com/elviajero/2022-12-11/del-lince-al-urogallo-cantabrico-espana-en-ocho-animales.html
"Queremos responder una pregunta difícil y divertida: ¿Qué opciones de ganar el Mundial tiene cada selección? Para hacerlo simulamos el torneo decenas de miles de veces. Así podemos calcular qué probabilidad tiene cada equipo de llegar a octavos, jugar las semifinales o llevarse el torneo.",¿Quién va a ganar el Mundial de Qatar? Simulador y pronóstico actualizado de cada selección,https://elpais.com/deportes/mundial-futbol/2022-11-20/quien-va-a-ganar-el-mundial-de-qatar-simulador-y-pronostico-actualizado-de-cada-seleccion.html
"El Caribe se asocia a frenesí y algarabía, pero siempre hay excepciones. En Puerto Morelos, una pequeña localidad del Estado mexicano de Quintana Roo, el viajero aprecia enseguida la quietud y la calidad del silencio. Eso es casi total de noche y de muy aceptable nivel de día, dado que el mayor barullo es el que arman los pelícanos en el muelle. El mar llega muy manso a la playa urbana tras superar el arrecife. Palabras mayores tratándose del Gran Arrecife Maya, parte del Sistema Arrecifal Mesoamericano, la segunda barrera coralina más grande del mundo tras la australiana. Es como una gran corona de coral que ciñe Yucatán (México) y los países de Belice, Guatemala y Honduras. Un mundo donde nunca vociferan los peces salvo con sus encendidos colores. Todo lo cual empieza a 500 metros escasos de la playa.","Puerto Morelos, el placer de la calma también se puede vivir en la Riviera Maya",https://elpais.com/elviajero/2022-12-03/puerto-morelos-el-placer-de-la-calma-tambien-se-puede-vivir-en-la-riviera-maya.html
"¿Quién recibirá este año más cartas con peticiones de regalos, Papá Noel o los tres Reyes Magos: Melchor, Gaspar y Baltasar? Los nervios, en pequeños y no tanto, ya están a flor de piel. Son muchos los niños que, desde que comenzaron a publicitarse juguetes en la televisión, en las marquesinas de las paradas de autobuses o recibieron en el buzón de sus hogares folletos con una gran variedad de propuestas, tienen prácticamente definida la lista de todas esas cosas que desean recibir para una de las dos noches más mágicas del año, si no para las dos. Y, en algunos casos, es interminable…",La regla de los cuatro juguetes y otras estrategias para elegir regalos de Navidad con los niños,https://elpais.com/mamas-papas/familia/2022-12-11/la-regla-de-los-cuatro-juguetes-y-otras-estrategias-para-elegir-regalos-de-navidad-con-los-ninos.html
"En un nuevo capítulo de Fútbol y Vida, de Universo Mundial, Álvaro Benito y Jorge Valdano han abordado cuál es la mejor forma de gestionar grandes figuras en tu vestuario y el ego que habitualmente viene adherido a esas personalidades. “Los jugadores no somos indeseables pero sí complicados, la fama nos condicionó la personalidad desde bien jóvenes”, explica Jorge Valdano, que argumenta que el ego de Cristiano Ronaldo ha sido muy positivo para impulsar la calidad de todos los que le rodean.","Jorge Valdano y Álvaro Benito, ante la gestión del ego en un vestuario del fútbol",https://elpais.com/videos/universo-mundial-qatar/2022-12-11/jorge-valdano-y-alvaro-benito-ante-la-gestion-del-ego-en-un-vestuario-del-futbol.html?autoplay=1
"El Código Penal castigará los incumplimientos reiterados de las empresas en la legislación laboral. Después de semanas de negociaciones discretas, y aprovechando la tramitación parlamentaria de la modificación exprés de la sedición, PSOE y Unidas Podemos registran este viernes una batería de enmiendas que —además de suprimir ese delito y desbloquear la renovación del Tribunal Constitucional— buscan endurecer los delitos contra los derechos de los trabajadores, cambiar la Ley de Enjuiciamiento Civil, penar el enriquecimiento ilícito de cargos públicos y garantizar la protesta pacífica. En el caso de los incumplimientos de la legislación laboral, el cambio supondrá un nuevo escenario para empresas que incumplen la conocida como ley rider, que obliga a las empresas de reparto a domicilio a tener en nómina a los repartidores. Pese a que la norma entró en vigor hace más de un año, compañías como Glovo o Uber Eats siguen recurriendo a la figura del falso autónomo. De esta manera niegan la relación laboral con el trabajador, en favor de la que se han pronunciado los tribunales en múltiples ocasiones.",El Gobierno pone coto a los falsos autónomos con penas de cárcel a las empresas que insistan en usarlos como Glovo,https://elpais.com/espana/2022-12-09/el-gobierno-castigara-con-hasta-seis-anos-de-carcel-los-incumplimientos-reiterados-de-la-legislacion-laboral.html
"Imagine que la nueva pareja de su hijo simpatiza con posiciones políticas que están a las antípodas de lo que usted opina. O que su vecino decide hacerse militante de ese partido con ideas opuestas a las suyas. ¿Cuál sería su reacción? ¿Le generarían emociones de disgusto y rechazo o más bien le provocarían indiferencia? Puede que parezca una pregunta anecdótica, sin trascendencia alguna, más propia del cotilleo. Sin embargo, detrás de ella se esconde un fenómeno que últimamente está preocupando, y mucho, a los politólogos: la polarización afectiva. Consideramos que una sociedad está polarizada en términos afectivos cuando los ciudadanos sienten especial simpatía por quienes son políticamente afines, pero al mismo tiempo sienten un profundo rechazo hacia aquellas personas que piensan diferente. La polarización afectiva es un proceso de tribalización en el que la confrontación política se convierte en algo emocional que va más allá de las legítimas diferencias en posicionamientos ideológicos.",Necesitamos promiscuidad política y debatir con gente de la tribu rival,https://elpais.com/ideas/2022-12-13/necesitamos-promiscuidad-politica-y-debatir-con-gente-de-la-tribu-rival.html
"“Hay gente que sacrifica todo por el éxito”, advertía Saul Leiter (Pittsburg, 1923- Nueva York, 2013) poco antes de su muerte, en una charla organizada con el escritor Vince Aletti. “Yo nunca me sentí así. Le doy más importancia a la idea de que pueda haber alguien que me ame y a quien yo pueda amar”, añadía, subrayando su habitual humildad con el uso de un condicional. De ahí que trabajó en silencio durante casi seis décadas, con el ritmo pausado de aquel que mira a su alrededor sin esperar nada a cambio, hasta que en 2006, la publicación Early Color (Steild) redescubrió su obra al tiempo que ofrecía un nuevo contexto de la fotografía en color. Desde entonces, Leiter pasó a ser reconocido como un maestro de la fotografía y posiblemente uno de los grandes coloristas del siglo XX. Tenía 82 años, y seguía saliendo a diario con su cámara, dispuesto a descubrir la belleza y el misterio de lo mundano, cada día más consciente de que en este mundo “ver es una empresa descuidada”.","Diane Arbus y Saul Leiter, fotografiar el misterio a la vuelta de la esquina",https://elpais.com/babelia/2022-12-08/diane-arbus-y-saul-leiter-sobre-la-divinidad-y-el-misterio-de-lo-mundano.html
"El mar y los océanos guardan la memoria del mundo. Los vikingos atravesando, como niños curiosos, tormentas mientras tanteaban una ruta hacia las Américas desafiando interminables llanuras líquidas; los navegantes íberos, que en la Edad Media descubrieron continentes, y, siglos antes, los griegos, quienes, pese a la ira de Poseidón, dios de la mar, se alejaron del abrigo de las orillas. Pero hoy, los océanos, desde la superficie hasta las zonas abisales, donde la luz es solo recuerdo, se han convertido en un profundo negocio. Lleva un nombre en el esquife: la nueva economía azul. La vieja incluía la pesca o el turismo de costa. La actual gana dinero con las olas, las mareas, el viento, los datos, los contenedores, los cruceros, los cables o los drones submarinos. Es, quizá, más digital; es, a veces, más negra.",Riqueza y poder en alta mar: por qué todo el mundo quiere dominar los océanos,https://elpais.com/economia/negocios/2022-12-10/riqueza-y-poder-en-alta-mar-por-que-todo-el-mundo-quiere-dominar-los-oceanos.html
"Al ritmo de taquicardia de los medios y de las redes, la política se agita cada semana en España. En ese carrusel no hay mes que no parezca certificar una “crisis” o un “fin de ciclo”. Al Gobierno se le expiden certificados de defunción a diario, aunque todavía no ha perdido una votación importante en el Parlamento. El PP estaba en la UCI en marzo y tres meses después volvía a ser presentado como el ganador virtual de las elecciones. En el mismo periodo, Vox pasó de acariciar lo que ya han logrado sus camaradas en Italia y Francia —arrinconar a la derecha tradicional— a ser percibido casi como un zombi. Los hechos se suceden a toda velocidad —de una guerra en Europa a un terremoto interno en el primer partido de la oposición— y políticos y medios construyen sobre ellos un relato tan cambiante que resulta difícil de digerir. Solo con repasar los últimos meses encontramos una lista inacabable de episodios vividos casi como grandes crisis en la política española.",La política del fin del mundo,https://elpais.com/espana/2022-12-11/la-politica-del-fin-del-mundo.html
"Algunos países europeos admiten que pueden aplicar cortes de electricidad para pasar el invierno. Entre los que contemplan apagones, Francia, Reino Unido o Suecia. Este es el primer tema de ‘ARTE Europa Semanal’, el programa informativo producido por Arte que será emitido por EL PAÍS cada domingo. El espacio de esta semana se completa con otros dos temas: los trabajos de recuperación del mar Menor para intentar frenar su degradación y un reportaje sobre “Musicanimale”, donde la biodiversidad se convierte en arte. El informativo puede verse íntegro en el vídeo que se incorpora en esta noticia.","La recuperación del mar Menor, uno los temas del primer informativo en español de ‘Arte’",https://elpais.com/internacional/2022-12-11/la-recuperacion-del-mar-menor-uno-los-temas-del-primer-informativo-en-espanol-de-arte.html
"La nueva presidenta de Perú, Dina Boluarte, ha llegado al poder del país con la misión de superar la crisis institucional que alcanzó su punto álgido con el intento de golpe de Estado de su antecesor, Pedro Castillo, este miércoles. La mandataria deberá conformar su gabinete ministerial en los próximos días. Los nombres anunciados permitirán tomar el pulso a la orientación de su gobierno y estimar las posibilidades de que el país viva, por fin, un periodo de estabilidad política bajo un nuevo liderazgo. En este vídeo puede ver los principales desafíos que la primera mujer que llega a la presidencia de Perú afrontará para mantenerse en el poder hasta el fin de la legislatura.",Videoanálisis | ¿Aguantará el nuevo Gobierno de Perú la crisis política?,https://elpais.com/videos/2022-12-09/videoanalisis-aguantara-el-nuevo-gobierno-de-peru-la-crisis-politica.html?autoplay=1
"El más joven de los hijos de Tina Turner, Ronnie Turner, falleció el pasado jueves 8 de diciembre en San Fernando, California, a la edad de 62 años. Fue su esposa, Afida, quien informó de su fallecimiento a través de una publicación en su cuenta de Instagram: “Dios mío, Ronnie Turner. Un verdadero ángel. Mi esposo, mi mejor amigo. Lo hice lo mejor que pude hasta el final, esta vez no pude salvarte. Te he amado durante estos 17 años”. En los últimos años, Ronnie Turner, fue diagnosticado con cáncer.","Muere Ronnie Turner, el hijo de Tina Turner, a los 62 años",https://elpais.com/gente/2022-12-10/muere-ronnie-turner-el-hijo-de-tina-turner-a-los-62-anos.html
"Las autoridades croatas no disimulan su alegría —incrementada este viernes por la victoria frente a Brasil en el Mundial de fútbol, lo que le permite pasar a semifinales— por el próximo ingreso del país balcánico en el espacio Schengen a partir del próximo 1 de enero. La zona, establecida en 1995, está integrada por 26 países y la habitan 419 millones de habitantes que pueden circular sin necesidad de pasaporte por las fronteras comunes, un libre tránsito del que se beneficia de forma clara el turismo y que mejorará, previsiblemente, sus perspectivas económicas.",Croacia confía en mejorar su economía al integrarse en Schengen,https://elpais.com/internacional/2022-12-10/croacia-confia-en-mejorar-su-economia-al-integrarse-en-schengen.html
"La historia está plagada de personajes sin retrato, o con una reproducción tan dudosa de su imagen que no ha servido para fijar un recuerdo certero. La cabeza de Ana Bolena, malograda segunda esposa de Enrique VIII, ha rodado una y otra vez en novelas, películas y series, a pesar de que un óleo anónimo del siglo XVI sea la única pista de aquella mujer “de largo cuello, boca ancha y ojos negros y hermosos”, como la definió el embajador de Venecia en la corte de los Tudor. El mayor misterio, sin embargo, corresponde a William Shakespeare. Que el responsable de la “invención de lo humano”, según palabras de su mayor admirador, el crítico literario estadounidense Harold Bloom, apenas tenga dos representaciones de su aspecto físico ―un busto en el monumento funerario de su localidad natal, Stratford-upon-Avon, y el grabado del autor en el First Folio que recopiló sus obras, en 1623― ha desatado durante décadas una tarea detectivesca y varios anuncios que han resultado fraudulentos.",La polémica sobre la autenticidad de un nuevo retrato resucita el misterio de Shakespeare,https://elpais.com/cultura/2022-12-11/la-polemica-sobre-la-autenticidad-de-un-nuevo-retrato-resucita-el-misterio-de-shakespeare.html
"Un sismo de seis grados de magnitud ha sacudido este domingo parte del sur y centro de México sobre las 8.31 de la mañana. El epicentro estuvo en Técpan, en el Estado de Guerrero, pero las alarmas antisísmicas se dispararon en Ciudad de México, donde se sintió el movimiento leve en algunas colonias. La Secretaría de Gestión Integral de Riesgos y Protección Civil de la capital ha informado que hasta el momento no te registraron incidentes a causa del sismo. “Hemos establecido comunicación con las Unidades de Gestión Integral de Riesgos y Protección Civil de las Alcaldías; no se reportan incidentes por el sismo registrado esta mañana. Continuamos pendientes”, ha publicado la dependencia en su cuenta de Twitter.",Un sismo de seis grados de magnitud sacude el sur y centro de México,https://elpais.com/mexico/2022-12-11/un-sismo-de-seis-grados-de-magnitud-sacude-el-sur-y-centro-de-mexico.html
"“Nos vemos en unos años, sed felices”. Es uno de los mensajes que dejó el cantante Dani Martín el viernes en sus cuentas de Instagram y Twitter para decir que deja la música por un tiempo indeterminado. Acompañado de imágenes de su último concierto, el 7 de diciembre en la sala La Riviera, de Madrid, la estrella pop deja este mensaje a sus seguidores: “Soy una persona con tendencia a engordar, con ansiedad, con dificultad para concentrarme y ser capaz de aprender a tocar un instrumento musical de manera que yo considere correcta. He aprendido a cantar y no hacerme daño en la garganta en estos últimos tiempos”.",Dani Martín deja la música por un tiempo: “Nos vemos en unos años”,https://elpais.com/cultura/2022-12-10/dani-martin-deja-la-musica-por-un-tiempo-nos-vemos-en-unos-anos.html
"El ataque ejecutado con drones iraníes sobre la provincia de Odesa en la madrugada del sábado ha sido letal. Las autoridades pensaban que se trataba de otro bombardeo masivo como los que Rusia repite desde hace dos meses. Pero no. Hasta millón y medio de personas se han quedado allí sin suministro eléctrico y, lo que es peor, las autoridades reconocen que no van a ser capaces de reparar los daños a corto plazo. Hablan no de días ni de semanas, como en ocasiones anteriores, sino de hasta dos o tres meses hasta lograr restaurar con garantías el servicio. El presidente ucranio, Volodímir Zelenski, no oculta la gravedad del ataque. “La situación en Odesa es muy difícil”, ha dicho. Pese a todo, el gobernador provincial, Maxim Marchenko, ha insistido en que no hay previstos planes para evacuar a la población.","Un ataque ruso con drones iraníes deja en Odesa a 1,5 millones de personas sin suministro eléctrico",https://elpais.com/internacional/2022-12-11/un-ataque-ruso-con-drones-iranies-deja-en-odesa-a-15-millones-de-personas-sin-suministro-electrico.html
"El complot del príncipe Heinrich XIII y sus veteranos correligionarios para dar un golpe de Estado en Alemania puede parecer risible si uno se queda en la superficie. Lo que pretendían ―derrocar un Gobierno democrático― no se correspondía con los medios ni el apoyo con los que contaban. Sin embargo, eso no resta un ápice de peligro a un estrafalario grupo humano formado por un aristócrata, antiguos altos mandos militares y de la policía, una jueza exdiputada del partido ultraderechista Alternativa para Alemania y una serie de profesionales (un cocinero, un tenor, un médico) que tenían en común la creencia en delirantes teorías de la conspiración. Contaban con acceso a armas, sabían usarlas y estaban dispuestos a empuñarlas. Por eso, la desarticulación de esta presunta red terrorista ha vuelto a poner sobre la mesa un problema que Alemania ignoró durante demasiado tiempo: el extremismo de derechas.",La mancha ultra en Alemania: un problema subestimado que saca a la luz la trama golpista,https://elpais.com/internacional/2022-12-11/la-mancha-ultra-en-alemania-un-problema-subestimado-que-saca-a-la-luz-la-trama-golpista.html
